"","Date","Dernier","Ouv.","Plus Haut","Plus Bas","Vol.","Variation %"
"4144","03/10/2008",4.08075,3.97715,4.11065,3.93403,"208,46M","2,96%"
"4145","02/10/2008",3.96328,4.06326,4.11224,3.96274,"198,49M","-2,25%"
"4146","01/10/2008",4.05454,4.07139,4.07139,3.99849,"166,05M","0,56%"
"4147","30/09/2008",4.0321,3.85074,4.04333,3.84463,"250,93M","1,99%"
"4148","29/09/2008",3.95348,4.16084,4.16084,3.95348,"221,76M","-5,04%"
"4149","26/09/2008",4.16338,4.16491,4.20151,4.10675,"144,14M","-1,50%"
"4150","25/09/2008",4.22681,4.11267,4.23184,4.11127,"179,84M","2,73%"
"4151","24/09/2008",4.11454,4.16067,4.16917,4.09735,"162,92M","-0,61%"
"4152","23/09/2008",4.13982,4.19722,4.2055,4.11449,"191,70M","-1,98%"
"4153","22/09/2008",4.22351,4.33117,4.35667,4.22351,"207,09M","-2,34%"
"4154","19/09/2008",4.32487,4.22648,4.32487,4.09017,"531,25M","9,27%"
"4155","18/09/2008",3.95786,3.98146,4.07797,3.92682,"300,51M","-1,06%"
"4156","17/09/2008",4.00011,4.15947,4.16026,3.99086,"284,15M","-2,14%"
"4157","16/09/2008",4.0874,4.09848,4.15836,4.02744,"316,68M","-1,96%"
"4158","15/09/2008",4.16897,4.18452,4.23282,4.07554,"305,21M","-3,78%"
"4159","12/09/2008",4.33266,4.31542,4.33303,4.25673,"145,31M","1,97%"
"4160","11/09/2008",4.24907,4.27517,4.28683,4.19292,"169,03M","-0,81%"
"4161","10/09/2008",4.28366,4.29709,4.31523,4.23909,"185,01M","-0,23%"
"4162","09/09/2008",4.29334,4.33502,4.38678,4.2751,"176,17M","-1,08%"
"4163","08/09/2008",4.34018,4.35552,4.40882,4.28951,"219,68M","3,42%"
"4164","05/09/2008",4.19666,4.2715,4.28831,4.18161,"205,79M","-2,49%"
"4165","04/09/2008",4.30401,4.44447,4.4573,4.30204,"188,29M","-3,22%"
"4166","03/09/2008",4.44713,4.50203,4.51169,4.44713,"145,81M","-2,03%"
"4167","02/09/2008",4.53907,4.46534,4.55856,4.44411,"197,45M","1,50%"
"4168","01/09/2008",4.47213,4.45559,4.49152,4.43668,"94,36M","-0,23%"
"4169","29/08/2008",4.4826,4.47402,4.50867,4.45623,"161,01M","0,47%"
"4170","28/08/2008",4.46149,4.36983,4.47973,4.33961,"169,29M","2,02%"
"4171","27/08/2008",4.37308,4.37115,4.39033,4.30979,"123,75M","0,10%"
"4172","26/08/2008",4.36855,4.33062,4.3838,4.29624,"106,23M","0,29%"
"4173","25/08/2008",4.35587,4.38324,4.3925,4.35083,"65,14M","-1,01%"
"4174","22/08/2008",4.40045,4.32264,4.40477,4.30611,"109,10M","2,23%"
"4175","21/08/2008",4.30461,4.33605,4.34179,4.29494,"124,13M","-1,40%"
"4176","20/08/2008",4.36587,4.35555,4.3775,4.32722,"116,91M","0,76%"
"4177","19/08/2008",4.33279,4.40298,4.40298,4.32994,"127,54M","-2,61%"
"4178","18/08/2008",4.44884,4.43591,4.50138,4.40507,"93,65M","-0,11%"
"4179","15/08/2008",4.45362,4.44582,4.49586,4.42137,"106,97M","0,74%"
"4180","14/08/2008",4.42091,4.43948,4.46728,4.38348,"123,34M","0,41%"
"4181","13/08/2008",4.40297,4.49228,4.5,4.39762,"154,19M","-2,56%"
"4182","12/08/2008",4.51848,4.52137,4.55226,4.4941,"148,98M","-0,44%"
"4183","11/08/2008",4.53849,4.5003,4.53849,4.48611,"111,65M","1,04%"
"4184","08/08/2008",4.49185,4.43201,4.49641,4.41575,"158,97M","0,77%"
"4185","07/08/2008",4.45743,4.43463,4.51417,4.4323,"185,97M","0,20%"
"4186","06/08/2008",4.44833,4.42394,4.45402,4.39582,"182,95M","1,41%"
"4187","05/08/2008",4.38635,4.30144,4.39093,4.28239,"181,95M","2,47%"
"4188","04/08/2008",4.28063,4.30685,4.33215,4.26729,"111,72M","-0,78%"
"4189","01/08/2008",4.31434,4.34501,4.37884,4.29708,"137,88M","-1,78%"
"4190","31/07/2008",4.39236,4.41579,4.44805,4.36526,"162,67M","-0,19%"
"4191","30/07/2008",4.40055,4.3848,4.42401,4.34682,"168,14M","1,85%"
"4192","29/07/2008",4.32049,4.28093,4.34612,4.25636,"185,70M","-0,09%"
"4193","28/07/2008",4.32445,4.3675,4.3675,4.31661,"121,68M","-1,20%"
"4194","25/07/2008",4.37718,4.30327,4.39813,4.29936,"178,22M","0,67%"
"4195","24/07/2008",4.34799,4.43487,4.44089,4.32852,"174,64M","-1,38%"
"4196","23/07/2008",4.40874,4.38982,4.41948,4.36727,"187,14M","1,88%"
"4197","22/07/2008",4.32726,4.28682,4.33299,4.25929,"195,08M","0,00%"
"4198","21/07/2008",4.32714,4.31016,4.36206,4.26198,"278,95M","0,65%"
"4199","18/07/2008",4.29936,4.18665,4.29936,4.1778,"243,30M","1,74%"
"4200","17/07/2008",4.22599,4.17443,4.26095,4.15902,"253,87M","2,76%"
"4201","16/07/2008",4.11245,4.07001,4.11628,4.00287,"210,21M","1,26%"
"4202","15/07/2008",4.06115,4.08836,4.11027,4.02484,"215,19M","-1,96%"
"4203","14/07/2008",4.14253,4.1481,4.18922,4.13515,"133,90M","1,02%"
"4204","11/07/2008",4.10064,4.25046,4.26081,4.10064,"226,33M","-3,09%"
"4205","10/07/2008",4.23156,4.26165,4.29312,4.20964,"188,70M","-2,49%"
"4206","09/07/2008",4.33966,4.32353,4.34263,4.30148,"162,30M","1,50%"
"4207","08/07/2008",4.27561,4.25487,4.29241,4.22408,"198,95M","-1,54%"
"4208","07/07/2008",4.34259,4.30529,4.35094,4.271,"134,68M","1,80%"
"4209","04/07/2008",4.266,4.35825,4.3586,4.266,"113,12M","-1,80%"
"4210","03/07/2008",4.34399,4.2417,4.35802,4.22413,"233,20M","1,11%"
"4211","02/07/2008",4.29648,4.34999,4.37816,4.29648,"196,03M","-1,03%"
"4212","01/07/2008",4.34121,4.41079,4.41586,4.30709,"204,45M","-2,11%"
"4213","30/06/2008",4.43485,4.40449,4.43978,4.35487,"200,55M","0,85%"
"4214","27/06/2008",4.39732,4.40833,4.43322,4.34831,"210,81M","-0,65%"
"4215","26/06/2008",4.42619,4.49062,4.50598,4.42619,"176,92M","-2,43%"
"4216","25/06/2008",4.53629,4.4897,4.53716,4.4897,"157,92M","1,40%"
"4217","24/06/2008",4.47376,4.5144,4.5334,4.42626,"197,90M","-0,83%"
"4218","23/06/2008",4.51137,4.4973,4.53854,4.48987,"152,54M","0,05%"
"4219","20/06/2008",4.50927,4.61299,4.61703,4.47513,"269,39M","-1,79%"
"4220","19/06/2008",4.59139,4.59098,4.63164,4.59098,"194,79M","-0,59%"
"4221","18/06/2008",4.61875,4.66843,4.67663,4.59722,"171,54M","-1,44%"
"4222","17/06/2008",4.68633,4.67313,4.72325,4.67313,"161,83M","0,61%"
"4223","16/06/2008",4.65774,4.68668,4.69073,4.61849,"130,36M","-0,52%"
"4224","13/06/2008",4.6823,4.66544,4.68941,4.61454,"156,71M","0,21%"
"4225","12/06/2008",4.6723,4.66771,4.69471,4.64615,"200,98M","0,24%"
"4226","11/06/2008",4.66091,4.77748,4.79693,4.65952,"183,39M","-2,10%"
"4227","10/06/2008",4.76108,4.76441,4.79337,4.73257,"182,04M","-0,80%"
"4228","09/06/2008",4.79938,4.77943,4.82127,4.77526,"154,94M","0,08%"
"4229","06/06/2008",4.79532,4.93689,4.96903,4.79372,"203,48M","-2,28%"
"4230","05/06/2008",4.90706,4.91572,4.94445,4.88035,"198,13M","-0,16%"
"4231","04/06/2008",4.91507,4.96628,4.96628,4.86709,"152,00M","-1,38%"
"4232","03/06/2008",4.98371,4.91423,4.98776,4.91423,"127,26M","0,98%"
"4233","02/06/2008",4.93521,5.00894,5.01201,4.92509,"127,86M","-1,58%"
"4234","30/05/2008",5.01428,4.98961,5.0288,4.98639,"156,02M","0,77%"
"4235","29/05/2008",4.9759,4.98833,5.00647,4.95216,"159,60M","0,10%"
"4236","28/05/2008",4.97111,4.92378,5.00616,4.91418,"152,84M","1,32%"
"4237","27/05/2008",4.90656,4.95672,4.95951,4.89386,"135,46M","-0,63%"
"4238","26/05/2008",4.93784,4.91053,4.95076,4.91053,"64,76M","0,08%"
"4239","23/05/2008",4.93377,5.0206,5.02107,4.93377,"134,89M","-1,89%"
"4240","22/05/2008",5.02874,4.97785,5.04791,4.97504,"144,89M","0,02%"
"4241","21/05/2008",5.02755,5.06528,5.08073,5.00309,"157,36M","-0,54%"
"4242","20/05/2008",5.05488,5.09145,5.10474,5.04122,"142,40M","-1,70%"
"4243","19/05/2008",5.1421,5.09053,5.1421,5.07612,"118,89M","1,26%"
"4244","16/05/2008",5.07804,5.09075,5.12091,5.05879,"147,46M","0,41%"
"4245","15/05/2008",5.05751,5.04568,5.06028,5.02039,"130,18M","0,04%"
"4246","14/05/2008",5.05524,5.03667,5.06797,4.99214,"153,92M","1,13%"
"4247","13/05/2008",4.99867,5.00198,5.01728,4.95137,"144,61M","0,45%"
"4248","12/05/2008",4.97621,4.97509,5.01127,4.95467,"74,71M","0,32%"
"4249","09/05/2008",4.96056,5.001,5.00458,4.92505,"128,28M","-1,88%"
"4250","08/05/2008",5.05558,5.02902,5.06687,5.02521,"109,89M","-0,39%"
