id_client;nationalite;flag_est_parrain;flag_est_filleul;date_debut_premier_sejour;date_fin_premier_sejour;type_destination_premier_sejour;gamme_premier_sejour;pays_premier_sejour;saison_premier_sejour;canal_reservation_premier_sejour;nb_adultes_premier_sejour;nb_enfants_premier_sejour;date_debut_dernier_sejour;date_fin_dernier_sejour;type_destination_dernier_sejour;gamme_dernier_sejour;pays_dernier_sejour;saison_dernier_sejour;canal_reservation_dernier_sejour;nb_adultes_dernier_sejour;nb_enfants_dernier_sejour;nb_sejours_2021;nb_sejours_2022;nb_sejours_2023;mt_sejours_2021;mt_sejours_2022;mt_sejours_2023;duree_sejours_2021;duree_sejours_2022;duree_sejours_2023;nb_participants_sejours_2021;nb_participants_sejours_2022;nb_participants_sejours_2023;mt_extras_sejours_2021;mt_extras_sejours_2022;mt_extras_sejours_2023;nb_residences_distinctes;duree_sejour_moyen;liste_extras
ID_88765132242400;France;0;0;08/01/2021;15/01/2021;Soleil;4;Dominican Republic;Hiver;Agence;2;;08/01/2021;15/01/2021;Soleil;4;Dominican Republic;Hiver;Agence;2;;1;0;0;2896;0;0;7;0;0;2;0;0;366;0;0;1;7;Services
ID_88765232534810;France;0;0;08/01/2022;10/01/2022;Soleil;4;France;Hiver;Web;2;;08/01/2022;10/01/2022;Soleil;4;France;Hiver;Web;2;;0;1;0;0;563;0;0;2;0;0;2;0;0;0;0;1;2;
ID_88766432675985;France;0;0;03/07/2022;07/07/2022;Soleil;3;France;Eté;Web;1;1;03/07/2022;07/07/2022;Soleil;3;France;Eté;Web;1;1;0;1;0;0;571;0;0;4;0;0;2;0;0;96;0;1;4;Boutique|Excursion
ID_88771232669587;France;0;0;27/11/2023;28/11/2023;Soleil;4;Dominican Republic;Eté;Agence;2;;27/11/2023;28/11/2023;Soleil;4;Dominican Republic;Eté;Agence;2;;0;0;1;0;0;311;0;0;1;0;0;2;0;0;0;1;;
ID_88774232868574;France;0;0;01/07/2023;08/07/2023;Soleil;3;France;Eté;Agence;2;1;01/07/2023;08/07/2023;Soleil;3;France;Eté;Agence;2;1;0;0;1;0;0;1598;0;0;7;0;0;3;0;0;144;1;7;Boutique
ID_88776732732275;France;0;0;08/05/2022;15/05/2022;Montagne;4;France;Hiver;Agence;1;1;08/05/2022;15/05/2022;Montagne;4;France;Hiver;Agence;1;1;0;1;0;0;2078;0;0;7;0;0;2;0;0;65;0;1;7;Boutique|Sports
ID_88778132835975;France;0;0;23/04/2022;27/04/2022;Soleil;4;Morocco;Hiver;Agence;2;3;23/04/2022;27/04/2022;Soleil;4;Morocco;Hiver;Agence;2;3;0;1;0;0;4893;0;0;4;0;0;5;0;0;56;0;1;4;Sports|Boutique
ID_88782632605771;France;0;0;22/04/2022;01/05/2022;Soleil;4;France;Hiver;Agence;1;;22/04/2022;01/05/2022;Soleil;4;France;Hiver;Agence;1;;0;1;0;0;741;0;0;7;0;0;1;0;0;0;0;1;7;
ID_88792432801240;France;0;0;18/06/2021;25/06/2021;Soleil;4;Turkey;Hiver;Agence;2;1;18/06/2021;25/06/2021;Soleil;4;Turkey;Hiver;Agence;2;1;1;0;0;4257;0;0;7;0;0;3;0;0;0;0;0;1;7;
ID_88792732137781;France;0;0;06/05/2023;13/05/2023;Montagne;3;France;Hiver;Agence;2;;06/05/2023;13/05/2023;Montagne;3;France;Hiver;Agence;2;;0;0;1;0;0;2592;0;0;7;0;0;2;0;0;103;1;7;Sports
ID_88793032253886;France;0;0;13/05/2023;20/05/2023;Montagne;3;France;Hiver;Agence;1;;13/05/2023;20/05/2023;Montagne;3;France;Hiver;Agence;1;;0;0;1;0;0;839;0;0;7;0;0;1;0;0;0;1;7;
ID_88793632583566;France;0;0;21/05/2022;28/05/2022;Soleil;4;Guadeloupe;Hiver;Indirect;1;;21/05/2022;28/05/2022;Soleil;4;Guadeloupe;Hiver;Indirect;1;;0;1;0;0;1450;0;0;7;0;0;1;0;0;0;0;1;7;
ID_88794432377994;France;0;0;01/06/2022;09/06/2022;Soleil;4;Dominican Republic;Hiver;Agence;1;;01/06/2022;09/06/2022;Soleil;4;Dominican Republic;Hiver;Agence;1;;0;1;0;0;1897;0;0;7;0;0;1;0;0;0;0;1;7;
ID_88801332395178;France;0;0;09/10/2022;16/10/2022;Soleil;3;France;Eté;Web;1;2;09/10/2022;16/10/2022;Soleil;3;France;Eté;Web;1;2;0;1;0;0;3990;0;0;7;0;0;3;0;0;186;0;1;7;Boutique|Bien-être
ID_88802932992520;France;0;0;16/10/2022;22/10/2022;Montagne;4;France;Eté;Web;2;1;16/10/2022;22/10/2022;Montagne;4;France;Eté;Web;2;1;0;1;0;0;2332;0;0;6;0;0;3;0;0;180;0;1;6;Excursion
ID_88806632221717;France;0;0;26/12/2022;29/12/2022;Soleil;3;France;Eté;Web;1;1;26/12/2022;29/12/2022;Soleil;3;France;Eté;Web;1;1;0;1;0;0;574;0;0;3;0;0;2;0;0;0;0;1;;
ID_88807332880640;France;0;1;28/08/2022;05/09/2022;Soleil;3;Italy;Eté;Indirect;1;;28/08/2022;05/09/2022;Soleil;3;Italy;Eté;Indirect;1;;0;1;0;0;961;0;0;7;0;0;1;0;0;157;0;1;7;Boutique|Excursion
ID_88814732977043;France;0;0;22/03/2021;25/03/2021;Montagne;3;France;Hiver;Indirect;1;;22/03/2021;25/03/2021;Montagne;3;France;Hiver;Indirect;1;;1;0;0;1185;0;0;3;0;0;1;0;0;0;0;0;1;3;
ID_88815932142287;France;0;0;14/10/2021;21/10/2021;Soleil;3;Morocco;Eté;Indirect;2;;14/10/2021;21/10/2021;Soleil;3;Morocco;Eté;Indirect;2;;1;0;0;2786;0;0;7;0;0;2;0;0;204;0;0;1;7;Services|Bien-être|Boutique
ID_88816732828356;France;0;0;01/05/2022;08/05/2022;Soleil;3;Morocco;Hiver;Web;1;;01/05/2022;08/05/2022;Soleil;3;Morocco;Hiver;Web;1;;0;1;0;0;1083;0;0;7;0;0;1;0;0;0;0;1;7;
ID_88816832589302;France;0;0;28/01/2023;05/02/2023;Soleil;4;Usa;Hiver;Indirect;2;;28/01/2023;05/02/2023;Soleil;4;Usa;Hiver;Indirect;2;;0;0;1;0;0;3199;0;0;7;0;0;2;0;0;197;1;7;Bien-être|Services|Restauration|Excursion
ID_88827432424879;France;0;0;01/02/2022;06/02/2022;Soleil;4;Thailand;Hiver;Indirect;2;;18/12/2021;25/12/2021;Soleil;3;Tunisia;Eté;Agence;;1;1;1;0;1343;1494;0;7;5;0;1;2;0;0;226;0;2;6;Boutique|Services
ID_88828332495685;France;0;1;22/05/2022;28/05/2022;Montagne;3;France;Hiver;Indirect;1;;22/05/2022;28/05/2022;Montagne;3;France;Hiver;Indirect;1;;0;1;0;0;1204;0;0;6;0;0;1;0;0;0;0;1;6;
ID_88829532287404;France;0;0;27/02/2022;04/03/2022;Soleil;5;Mauritius Islands;Hiver;Indirect;1;;17/02/2023;20/02/2023;Montagne;4;France;Hiver;Agence;1;;0;1;1;0;3565;793;0;8;3;0;1;1;0;2304;2114;2;6;Services|Bien-être|Restauration|Excursion|Boutique|Sports
ID_88835732141472;France;0;0;15/03/2021;24/03/2021;Soleil;4;Thailand;Hiver;Agence;2;;15/03/2021;24/03/2021;Soleil;4;Thailand;Hiver;Agence;2;;1;0;0;6892;0;0;9;0;0;2;0;0;560;0;0;1;9;Boutique|Restauration|Bien-être
ID_88836732440165;France;0;0;05/11/2022;12/11/2022;Soleil;4;Greece;Eté;Agence;2;;05/11/2022;12/11/2022;Soleil;4;Greece;Eté;Agence;2;;0;1;0;0;4353;0;0;7;0;0;2;0;0;562;0;1;7;Services|Boutique
ID_88839032426370;France;0;0;14/01/2023;21/01/2023;Soleil;3;Morocco;Hiver;Indirect;1;2;14/01/2023;21/01/2023;Soleil;3;Morocco;Hiver;Indirect;1;2;0;0;1;0;0;1743;0;0;7;0;0;3;0;0;179;1;7;Services
ID_88841032194081;France;0;0;08/05/2022;15/05/2022;Montagne;4;France;Hiver;Web;2;;08/05/2022;15/05/2022;Montagne;4;France;Hiver;Web;2;;0;1;0;0;1508;0;0;7;0;0;1;0;0;213;0;1;7;Bien-être|Sports
ID_88843632787626;France;0;0;19/10/2021;29/10/2021;Soleil;4;Mexico;Eté;Indirect;1;1;19/10/2021;29/10/2021;Soleil;4;Mexico;Eté;Indirect;1;1;1;0;0;5591;0;0;10;0;0;2;0;0;1535;0;0;1;10;Services|Boutique|Restauration
ID_88847232592153;France;0;0;01/06/2021;05/06/2021;Montagne;4;France;Hiver;Indirect;1;;01/06/2021;05/06/2021;Montagne;4;France;Hiver;Indirect;1;;1;0;0;1270;0;0;4;0;0;1;0;0;0;0;0;1;4;
ID_88856732529344;France;0;0;13/05/2023;20/05/2023;Soleil;4;Maldivian Islands Republic;Hiver;Call Center;2;;13/05/2023;20/05/2023;Soleil;4;Maldivian Islands Republic;Hiver;Call Center;2;;0;0;1;0;0;8715;0;0;7;0;0;2;0;0;0;1;7;
ID_88859332446401;France;0;0;25/09/2021;08/10/2021;Soleil;3;Italy;Eté;Web;2;;25/09/2021;08/10/2021;Soleil;3;Italy;Eté;Web;2;;1;0;0;5629;0;0;14;0;0;2;0;0;695;0;0;1;14;Excursion|Boutique|Services
ID_88861532122443;France;0;0;08/05/2022;15/05/2022;Montagne;3;France;Hiver;Web;2;;08/05/2022;15/05/2022;Montagne;3;France;Hiver;Web;2;;0;1;0;0;2760;0;0;7;0;0;2;0;0;36;0;1;7;Boutique
ID_88865232530870;France;0;0;02/06/2021;05/06/2021;Montagne;3;France;Hiver;Agence;2;;02/06/2021;05/06/2021;Montagne;3;France;Hiver;Agence;2;;1;0;0;1499;0;0;3;0;0;2;0;0;0;0;0;1;3;
ID_88867532593102;France;0;0;15/10/2021;22/10/2021;Soleil;3;Turkey;Eté;Agence;1;;15/10/2021;22/10/2021;Soleil;3;Turkey;Eté;Agence;1;;1;0;0;1524;0;0;7;0;0;1;0;0;0;0;0;1;7;
ID_88870232595581;France;0;0;21/02/2022;28/02/2022;Montagne;3;France;Hiver;Indirect;4;2;21/02/2022;28/02/2022;Montagne;3;France;Hiver;Indirect;4;2;0;1;0;0;8066;0;0;7;0;0;6;0;0;607;0;1;7;Boutique|Sports
ID_88872532111350;France;0;0;08/10/2022;15/10/2022;Soleil;3;Turkey;Eté;Agence;1;;08/10/2022;15/10/2022;Soleil;3;Turkey;Eté;Agence;1;;0;1;0;0;1567;0;0;7;0;0;1;0;0;0;0;1;7;
ID_88888332625716;France;0;0;28/02/2022;06/03/2022;Soleil;4;Morocco;Hiver;Agence;1;;28/02/2022;06/03/2022;Soleil;4;Morocco;Hiver;Agence;1;;0;1;0;0;1092;0;0;6;0;0;1;0;0;0;0;1;6;
ID_88889632651766;France;0;0;01/05/2021;08/05/2021;Montagne;3;France;Hiver;Indirect;1;1;30/06/2021;09/07/2021;Soleil;4;Mauritius Islands;Eté;Indirect;1;1;2;0;0;7463;0;0;14;0;0;4;0;0;826;0;0;2;7;Boutique|Bien-être|Sports
ID_88890632538941;France;0;0;06/12/2022;13/12/2022;Soleil;4;Mexico;Eté;Web;1;;06/12/2022;13/12/2022;Soleil;4;Mexico;Eté;Web;1;;0;1;0;0;2039;0;0;7;0;0;1;0;0;0;0;1;7;
ID_88893232878336;France;0;0;12/09/2022;19/09/2022;Montagne;4;Italy;Eté;Agence;2;;12/09/2022;19/09/2022;Montagne;4;Italy;Eté;Agence;2;;0;1;0;0;2130;0;0;7;0;0;2;0;0;49;0;1;7;Boutique|Excursion
ID_88893632507679;France;0;0;21/04/2023;28/04/2023;Montagne;3;France;Hiver;Agence;1;1;21/04/2023;28/04/2023;Montagne;3;France;Hiver;Agence;1;1;0;0;1;0;0;4890;0;0;7;0;0;2;0;0;140;1;7;Boutique|Bien-être
ID_88897932781206;France;0;0;15/10/2022;19/10/2022;Soleil;4;Morocco;Eté;Agence;2;1;15/10/2022;19/10/2022;Soleil;4;Morocco;Eté;Agence;2;1;0;1;0;0;1420;0;0;4;0;0;3;0;0;146;0;1;4;Boutique|Enfants
ID_88898032379473;France;0;0;20/04/2023;21/04/2023;Soleil;4;France;Hiver;Agence;2;;20/04/2023;21/04/2023;Soleil;4;France;Hiver;Agence;2;;0;0;1;0;0;317;0;0;1;0;0;2;0;0;0;1;1;
ID_88904432153182;France;0;0;18/03/2022;25/03/2022;Montagne;4;Italy;Hiver;Web;2;;18/03/2022;25/03/2022;Montagne;4;Italy;Hiver;Web;2;;0;1;0;0;2865;0;0;7;0;0;2;0;0;446;0;1;7;Bien-être|Restauration|Excursion
ID_88908632215050;France;0;0;10/12/2023;17/12/2023;Soleil;3;Morocco;Eté;Indirect;1;;10/12/2023;17/12/2023;Soleil;3;Morocco;Eté;Indirect;1;;0;0;1;0;0;1203;0;0;7;0;0;1;0;0;0;1;7;
ID_88908632837835;France;0;1;21/04/2023;28/04/2023;Montagne;4;Switzerland;Hiver;Agence;2;2;21/04/2023;28/04/2023;Montagne;4;Switzerland;Hiver;Agence;2;2;0;0;1;0;0;5725;0;0;7;0;0;4;0;0;507;1;7;Boutique|Bien-être|Restauration|Sports|Excursion
ID_88912832833460;France;0;0;08/11/2023;11/11/2023;Soleil;3;France;Eté;Web;2;1;08/11/2023;11/11/2023;Soleil;3;France;Eté;Web;2;1;0;0;1;0;0;793;0;0;3;0;0;3;0;0;0;1;3;
ID_88929332106820;France;0;0;19/11/2021;28/11/2021;Soleil;5;Croisieres;Eté;Indirect;2;;19/11/2021;28/11/2021;Soleil;5;Croisieres;Eté;Indirect;2;;1;0;0;7396;0;0;9;0;0;2;0;0;44;0;0;1;9;Services
ID_88938832378173;France;0;0;18/03/2023;30/03/2023;Soleil;4;Dominican Republic;Hiver;Agence;1;;18/03/2023;30/03/2023;Soleil;4;Dominican Republic;Hiver;Agence;1;;0;0;1;0;0;3388;0;0;12;0;0;1;0;0;187;1;12;Services
ID_88940032983535;France;0;0;12/05/2021;16/05/2021;Montagne;3;France;Hiver;Indirect;1;;12/05/2021;16/05/2021;Montagne;3;France;Hiver;Indirect;1;;1;0;0;1173;0;0;4;0;0;1;0;0;0;0;0;1;4;
ID_88943632997412;France;0;0;26/08/2023;29/08/2023;Soleil;4;France;Eté;Indirect;;2;26/08/2023;29/08/2023;Soleil;4;France;Eté;Indirect;;2;0;0;1;0;0;1008;0;0;3;0;0;2;0;0;0;1;3;
ID_88948032748868;France;0;0;22/05/2021;29/05/2021;Montagne;4;France;Hiver;Indirect;2;;22/05/2021;29/05/2021;Montagne;4;France;Hiver;Indirect;2;;1;0;0;3800;0;0;7;0;0;2;0;0;30;0;0;1;7;Excursion
ID_88949832607953;France;0;0;21/01/2022;28/01/2022;Soleil;3;Tunisia;Hiver;Indirect;1;;21/01/2022;28/01/2022;Soleil;3;Tunisia;Hiver;Indirect;1;;0;1;0;0;466;0;0;7;0;0;1;0;0;0;0;1;7;
ID_88953332785150;France;0;0;27/03/2023;10/04/2023;Soleil;4;Senegal;Hiver;Agence;2;;27/03/2023;10/04/2023;Soleil;4;Senegal;Hiver;Agence;2;;0;0;1;0;0;6922;0;0;14;0;0;2;0;0;427;1;14;Boutique|Restauration|Excursion
ID_88955632554973;France;0;0;10/04/2023;14/04/2023;Montagne;3;France;Hiver;Web;2;1;10/04/2023;14/04/2023;Montagne;3;France;Hiver;Web;2;1;0;0;1;0;0;2573;0;0;4;0;0;3;0;0;0;1;4;
ID_88959032847294;France;0;0;26/06/2022;29/06/2022;Soleil;3;France;Hiver;;1;1;26/06/2022;29/06/2022;Soleil;3;France;Hiver;Agence;1;1;0;1;0;0;906;0;0;3;0;0;2;0;0;0;0;1;3;
ID_88966232459644;France;1;0;09/03/2021;16/03/2021;Soleil;4;Mauritius Islands;Hiver;Web;2;;09/03/2021;16/03/2021;Soleil;4;Mauritius Islands;Hiver;Web;2;;1;0;0;5298;0;0;7;0;0;2;0;0;0;0;0;1;7;
ID_88970432733073;France;0;0;09/10/2021;22/10/2021;Soleil;4;Guadeloupe;Eté;Indirect;1;;09/10/2021;22/10/2021;Soleil;4;Guadeloupe;Eté;Indirect;1;;1;0;0;5716;0;0;13;0;0;1;0;0;0;0;0;1;13;
ID_88973632686072;France;0;0;08/07/2022;10/07/2022;Soleil;3;France;Eté;Indirect;2;3;08/07/2022;10/07/2022;Soleil;3;France;Eté;Indirect;2;3;0;1;0;0;1229;0;0;2;0;0;5;0;0;0;0;1;2;
ID_88974532361882;France;0;0;29/01/2023;06/02/2023;Soleil;4;Senegal;Hiver;Agence;2;;29/01/2023;06/02/2023;Soleil;4;Senegal;Hiver;Agence;2;;0;0;1;0;0;2704;0;0;7;0;0;2;0;0;286;1;;Boutique|Excursion
ID_88976832157425;France;0;0;06/12/2022;16/12/2022;Soleil;4;Mauritius Islands;Eté;Agence;2;;06/12/2022;16/12/2022;Soleil;4;Mauritius Islands;Eté;Agence;2;;0;1;0;0;6096;0;0;10;0;0;2;0;0;707;0;1;10;Restauration|Boutique|Services
ID_88978432891137;France;0;0;22/10/2021;29/10/2021;Montagne;4;Italy;Eté;Agence;2;3;22/10/2021;29/10/2021;Montagne;4;Italy;Eté;Agence;2;3;1;0;0;3249;0;0;7;0;0;5;0;0;251;0;0;1;7;Excursion|Boutique|Bien-être
ID_88984032752344;France;1;0;18/12/2021;19/12/2021;Soleil;3;France;Eté;Agence;2;;13/10/2023;20/10/2023;Montagne;3;France;Eté;Agence;2;;1;0;1;251;0;2494;1;0;7;2;0;2;0;0;30;2;4;Excursion
ID_88986632263684;France;0;0;04/12/2022;11/12/2022;Soleil;3;Morocco;Eté;Agence;2;;04/12/2022;11/12/2022;Soleil;3;Morocco;Eté;Agence;2;;0;1;0;0;2470;0;0;7;0;0;2;0;0;190;0;1;7;Boutique
ID_88989432193673;France;0;0;06/10/2021;13/10/2021;Soleil;3;Tunisia;Eté;Agence;1;;17/06/2022;24/06/2022;Montagne;4;France;Hiver;Agence;1;;1;1;0;1456;1533;0;7;7;0;1;1;0;0;18;0;2;7;Sports
ID_88998532865681;France;0;1;22/10/2022;29/10/2022;Montagne;3;France;Eté;Agence;1;2;22/10/2022;29/10/2022;Montagne;3;France;Eté;Agence;1;2;0;1;0;0;1300;0;0;7;0;0;3;0;0;0;0;1;7;
ID_89005832749391;France;0;0;13/03/2023;27/03/2023;Soleil;4;Senegal;Hiver;Indirect;2;;13/03/2023;27/03/2023;Soleil;4;Senegal;Hiver;Indirect;2;;0;0;1;0;0;3637;0;0;7;0;0;2;0;0;231;1;7;Sports
ID_89006232536939;France;0;1;04/09/2022;18/09/2022;Soleil;3;Italy;Eté;Indirect;1;;04/09/2022;18/09/2022;Soleil;3;Italy;Eté;Indirect;1;;0;1;0;0;2175;0;0;14;0;0;1;0;0;127;0;1;14;Services|Excursion
ID_89010832781938;France;0;0;01/04/2022;08/04/2022;Montagne;3;France;Hiver;Agence;1;;01/04/2022;08/04/2022;Montagne;3;France;Hiver;Agence;1;;0;1;0;0;2099;0;0;7;0;0;1;0;0;0;0;1;7;
ID_89011732878464;France;0;0;11/03/2022;18/03/2022;Montagne;4;France;Hiver;Agence;1;;11/03/2022;18/03/2022;Montagne;4;France;Hiver;Agence;1;;0;1;0;0;2382;0;0;7;0;0;1;0;0;219;0;1;7;Sports|Boutique
ID_89019032832400;France;0;0;08/05/2022;15/05/2022;Montagne;3;France;Hiver;Agence;2;2;08/05/2022;15/05/2022;Montagne;3;France;Hiver;Agence;2;2;0;1;0;0;4262;0;0;7;0;0;4;0;0;204;0;1;7;Boutique|Sports
ID_89024932100570;France;0;0;15/10/2021;22/10/2021;Soleil;3;Italy;Eté;Indirect;1;;15/10/2021;22/10/2021;Soleil;3;Italy;Eté;Indirect;1;;1;0;0;1577;0;0;7;0;0;1;0;0;202;0;0;1;7;Bien-être|Excursion|Restauration|Boutique
ID_89031332661614;France;0;0;29/07/2023;31/07/2023;Soleil;4;France;Eté;Agence;2;2;29/07/2023;31/07/2023;Soleil;4;France;Eté;Agence;2;2;0;0;1;0;0;705;0;0;2;0;0;4;0;0;56;1;2;Excursion
ID_89056932899294;France;0;0;25/09/2022;30/09/2022;Soleil;4;Morocco;Eté;Web;2;2;25/09/2022;30/09/2022;Soleil;4;Morocco;Eté;Web;2;2;0;1;0;0;3510;0;0;6;0;0;4;0;0;47;0;1;6;Boutique|Sports
ID_89057132154103;France;0;0;30/10/2021;02/11/2021;Soleil;4;France;Eté;Agence;2;;30/10/2021;02/11/2021;Soleil;4;France;Eté;Agence;2;;1;0;0;943;0;0;3;0;0;2;0;0;0;0;0;1;3;
ID_89063132647827;France;0;0;13/12/2022;16/12/2022;Soleil;3;Turkey;Eté;Agence;2;;13/12/2022;16/12/2022;Soleil;3;Turkey;Eté;Agence;2;;0;1;0;0;757;0;0;3;0;0;2;0;0;0;0;1;3;
ID_89064632309173;France;0;0;02/01/2023;10/01/2023;Soleil;5;Mauritius Islands;Hiver;Agence;2;;02/01/2023;10/01/2023;Soleil;5;Mauritius Islands;Hiver;Agence;2;;0;0;1;0;0;9648;0;0;8;0;0;2;0;0;1225;1;8;Boutique|Restauration|Services|Bien-être
ID_89072632848954;France;0;0;09/01/2021;16/01/2021;Soleil;3;Tunisia;Hiver;Agence;2;2;09/01/2021;16/01/2021;Soleil;3;Tunisia;Hiver;Agence;2;2;1;0;0;3154;0;0;7;0;0;4;0;0;0;0;0;1;7;
ID_89075132182225;France;0;0;12/12/2022;21/12/2022;Soleil;4;Thailand;Eté;Agence;1;;12/12/2022;21/12/2022;Soleil;4;Thailand;Eté;Agence;1;;0;1;0;0;2446;0;0;9;0;0;1;0;0;0;0;1;9;
ID_89075132584252;France;0;0;13/05/2023;23/05/2023;Soleil;4;Guadeloupe;Hiver;Agence;2;;13/05/2023;23/05/2023;Soleil;4;Guadeloupe;Hiver;Agence;2;;0;0;1;0;0;5205;0;0;10;0;0;2;0;0;373;1;10;Boutique|Services
ID_89075332513482;France;0;0;11/06/2021;18/06/2021;Soleil;4;France;Hiver;Indirect;2;2;12/11/2021;19/11/2021;Soleil;4;France;Eté;Indirect;2;2;2;0;0;6646;0;0;14;0;0;8;0;0;0;0;0;1;7;
ID_89083932432635;France;0;0;08/01/2022;11/01/2022;Soleil;4;France;Hiver;Call Center;1;;08/01/2022;11/01/2022;Soleil;4;France;Hiver;Call Center;1;;0;1;0;0;324;0;0;3;0;0;1;0;0;0;0;1;3;
ID_89098632405716;France;0;0;02/07/2022;09/07/2022;Soleil;3;France;Eté;Agence;2;2;02/07/2022;09/07/2022;Soleil;3;France;Eté;Agence;2;2;0;1;0;0;2744;0;0;7;0;0;4;0;0;0;0;1;7;
ID_89099632328102;France;0;0;09/06/2023;15/06/2023;Soleil;3;Italy;Hiver;Web;1;1;09/06/2023;15/06/2023;Soleil;3;Italy;Hiver;Web;1;1;0;0;1;0;0;710;0;0;6;0;0;1;0;0;350;1;6;Services|Excursion
ID_89104732733169;France;0;0;15/04/2022;22/04/2022;Montagne;3;France;Hiver;Indirect;1;1;15/04/2022;22/04/2022;Montagne;3;France;Hiver;Indirect;1;1;0;1;0;0;3035;0;0;7;0;0;2;0;0;40;0;1;7;Excursion
ID_89106232290602;France;0;0;20/05/2023;27/05/2023;Montagne;4;France;Hiver;Agence;2;;20/05/2023;27/05/2023;Montagne;4;France;Hiver;Agence;2;;0;0;1;0;0;1950;0;0;7;0;0;2;0;0;0;1;7;
ID_89111132859827;France;0;0;01/10/2022;08/10/2022;Soleil;3;Italy;Eté;Indirect;2;;01/10/2022;08/10/2022;Soleil;3;Italy;Eté;Indirect;2;;0;1;0;0;3620;0;0;7;0;0;2;0;0;370;0;1;7;Boutique|Restauration|Excursion
ID_89112632532091;France;0;0;17/06/2023;24/06/2023;Soleil;3;France;Hiver;Indirect;2;;17/06/2023;24/06/2023;Soleil;3;France;Hiver;Indirect;2;;0;0;1;0;0;2588;0;0;7;0;0;2;0;0;61;1;7;Restauration
ID_89115732475305;France;0;0;21/12/2021;28/12/2021;Soleil;3;Morocco;Eté;Agence;2;2;21/12/2021;28/12/2021;Soleil;3;Morocco;Eté;Agence;2;2;1;0;0;4622;0;0;7;0;0;4;0;0;176;0;0;1;7;Boutique|Sports
ID_89121732409928;France;0;0;08/01/2022;12/01/2022;Soleil;4;France;Hiver;Agence;1;1;08/01/2022;12/01/2022;Soleil;4;France;Hiver;Agence;1;1;0;1;0;0;594;0;0;4;0;0;2;0;0;0;0;1;4;
ID_89134532989538;France;0;0;07/07/2023;14/07/2023;Soleil;4;Guadeloupe;Eté;Agence;2;1;07/07/2023;14/07/2023;Soleil;4;Guadeloupe;Eté;Agence;2;1;0;0;1;0;0;3099;0;0;7;0;0;3;0;0;0;1;7;
ID_89136732653531;France;0;0;30/09/2021;11/10/2021;Montagne;4;France;Eté;Agence;1;;30/09/2021;11/10/2021;Montagne;4;France;Eté;Agence;1;;1;0;0;1735;0;0;11;0;0;1;0;0;0;0;0;1;11;
ID_89154832744108;France;0;0;28/04/2023;06/05/2023;Montagne;4;France;Hiver;Indirect;1;;28/04/2023;06/05/2023;Montagne;4;France;Hiver;Indirect;1;;0;0;1;0;0;2847;0;0;7;0;0;1;0;0;35;1;;Sports
ID_89158532652940;France;0;0;21/07/2023;28/07/2023;Soleil;3;Italy;Eté;Indirect;1;1;21/07/2023;28/07/2023;Soleil;3;Italy;Eté;Indirect;1;1;0;0;1;0;0;1696;0;0;7;0;0;2;0;0;46;1;7;Excursion|Boutique|Services
ID_89158832881317;France;1;0;22/05/2021;29/05/2021;Montagne;4;France;Hiver;Indirect;1;;22/05/2021;29/05/2021;Montagne;4;France;Hiver;Indirect;1;;1;0;0;1840;0;0;7;0;0;1;0;0;756;0;0;1;7;Excursion|Restauration|Boutique|Services
ID_89180632285675;France;0;0;12/08/2021;19/08/2021;Soleil;3;France;Eté;Agence;1;;12/08/2021;19/08/2021;Soleil;3;France;Eté;Agence;1;;1;0;0;970;0;0;7;0;0;1;0;0;0;0;0;1;7;
ID_89182932882322;France;0;0;27/08/2022;04/09/2022;Soleil;4;Morocco;Eté;Web;1;;27/08/2022;04/09/2022;Soleil;4;Morocco;Eté;Web;1;;0;1;0;0;978;0;0;7;0;0;1;0;0;137;0;1;7;Services
ID_89183832842378;France;0;0;02/09/2023;09/09/2023;Soleil;4;Turkey;Eté;Indirect;2;2;02/09/2023;09/09/2023;Soleil;4;Turkey;Eté;Indirect;2;2;0;0;1;0;0;5460;0;0;7;0;0;4;0;0;0;1;7;
ID_89184432980906;France;0;0;23/02/2022;28/02/2022;Soleil;4;Morocco;Hiver;Agence;1;;23/02/2022;28/02/2022;Soleil;4;Morocco;Hiver;Agence;1;;0;1;0;0;1662;0;0;7;0;0;1;0;0;358;0;1;7;Services|Boutique|Sports|Restauration
ID_89184632261729;France;0;0;13/07/2022;17/07/2022;Soleil;4;Turkey;Eté;Agence;1;1;13/07/2022;17/07/2022;Soleil;4;Turkey;Eté;Agence;1;1;0;1;0;0;1287;0;0;4;0;0;2;0;0;0;0;1;4;
ID_89191632705823;France;0;0;21/04/2023;28/04/2023;Montagne;4;France;Hiver;Web;1;;21/04/2023;28/04/2023;Montagne;4;France;Hiver;Web;1;;0;0;1;0;0;2607;0;0;7;0;0;1;0;0;814;1;7;Sports|Bien-être|Boutique|Excursion
ID_89192532871344;France;0;0;24/05/2022;31/05/2022;Soleil;4;Morocco;Hiver;Agence;2;;24/05/2022;31/05/2022;Soleil;4;Morocco;Hiver;Agence;2;;0;1;0;0;2754;0;0;7;0;0;2;0;0;0;0;1;7;
ID_89196132962675;France;0;0;27/01/2023;05/02/2023;Soleil;4;Mexico;Hiver;Agence;2;;27/01/2023;05/02/2023;Soleil;4;Mexico;Hiver;Agence;2;;0;0;1;0;0;3362;0;0;7;0;0;2;0;0;0;1;7;
